"NUMQ","FET","CONTFET","DELICTE","VEHIMV","ONV","CONFADR","MUNI_FET","MUNI_FET_1A3","DISTRICTE_FET","BARRI_FET","BARRI_FET_TOTAMB","ONP","ESTACIO_FET","TRANSP_FET","TRANSP_LINIA_FET","TRANSP_ESTACIO_LINIA_FET","VAL_AFEC","NOT_AGRE_1A3","QUI01_AGRE","SIG","MOT_A","MOT_B","MOT_C","MOT_D","MOT_E","MOT_F","MOT_G","MOT_H","MOT_J","MOT_08","MOT_09","MOT_10","MOT_11","MOT_12","MOT_13","MOT_14","MOT_15","MOT_16","MOT_17","MOT_18","MOT_19","MOT_95","DISTRICTE_RES","SEXE","EDAT1699_1A4","NACIO_ACT_UE","NIVELLSOCIO_LLAR","HAB_PERS_1A4","AMBIT","CONSUM","I_ATRACCIO","PES"
203339,"ROBATORI/S DE LA BOSSA/CARTERA/ALTRES OBJECTES SENSE AMENACES O VIOLÈNCIA","PRIMER CAS","SÍ",,,,"BARCELONA","BARCELONA","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)","A UNA ESTACIÓ DE TREN, METRO, FGC, AEROPORT O TERMINAL-ESTACIÓ D'AUTOBUSOS (VESTÍBULS, ANDANES, ESCALES,...)","PARAL·LEL",,,"PARAL·LEL","8","NO, I NO SAP QUI HO VA FER",,"SÍ, HO VA DENUNCIAR I VA FIRMAR UN DOCUMENT",,,,,,,,,,,,,,,,,,,,,,,"CIUTAT VELLA","DONA","DE 30 A 44 ANYS","ALTRES UNIÓ EUROPEA","MITJÀ","DUES","SEGURETAT PERSONAL","SÍ","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)",0.533888821647057
203341,"ROBATORI/S D’OBJECTES DE L’INTERIOR DEL VEHICLE","PRIMER CAS","SÍ","MOTO, VESPA O CICLOMOTOR","AL CARRER",,"BARCELONA","BARCELONA","SANT MARTÍ","SANT MARTÍ DE PROVENÇALS","SANT MARTÍ DE PROVENÇALS",,,,,,"2","NO, I NO SAP QUI HO VA FER",,"NO, NO HO VA DENUNCIAR","SÍ","NO","SÍ","NO","NO","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SANT MARTÍ","HOME","DE 45 A 64 ANYS","ESPANYOLA","MITJÀ","QUATRE O MÉS","VEHICLE","SÍ","MATEIX DISTRICTE",1.25672110229909
203341,"INTENT/S DE ROBATORI DEL VEHICLE SENCER O PARTS DEL VEHICLE","PRIMER CAS","SÍ","MOTO, VESPA O CICLOMOTOR","AL CARRER",,"BARCELONA","BARCELONA","SANT MARTÍ","SANT MARTÍ DE PROVENÇALS","SANT MARTÍ DE PROVENÇALS",,,,,,"2","NO, I NO SAP QUI HO VA FER",,"NO, NO HO VA DENUNCIAR","SÍ","NO","SÍ","NO","NO","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SANT MARTÍ","HOME","DE 45 A 64 ANYS","ESPANYOLA","MITJÀ","QUATRE O MÉS","VEHICLE","NO","MATEIX DISTRICTE",1.25672110229909
203343,"ROBATORI/S DEL VEHICLE SENCER","PRIMER CAS","SÍ","MOTO, VESPA O CICLOMOTOR","AL CARRER",,"BARCELONA","BARCELONA","EIXAMPLE","LA DRETA DE L'EIXAMPLE","LA DRETA DE L'EIXAMPLE",,,,,,"10 = LI VA AFECTAR MOLTÍSSIM","NO, I NO SAP QUI HO VA FER",,"SÍ, HO VA DENUNCIAR I VA FIRMAR UN DOCUMENT",,,,,,,,,,,,,,,,,,,,,,,"LES CORTS","HOME","DE 45 A 64 ANYS","ESPANYOLA","MITJÀ","TRES","VEHICLE","SÍ","ALTRES DISTRICTES",0.519429755804048
203343,"INTENT/S DE ROBATORI DEL VEHICLE SENCER O PARTS DEL VEHICLE","PRIMER CAS","SÍ","MOTO, VESPA O CICLOMOTOR","AL CARRER",,"BARCELONA","BARCELONA","LES CORTS","PEDRALBES","PEDRALBES",,,,,,"10 = LI VA AFECTAR MOLTÍSSIM","NO, I NO SAP QUI HO VA FER",,"NO, NO HO VA DENUNCIAR","NO","NO","SÍ","NO","NO","SÍ","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","LES CORTS","HOME","DE 45 A 64 ANYS","ESPANYOLA","MITJÀ","TRES","VEHICLE","NO","MATEIX DISTRICTE",0.519429755804048
203345,"ESTREBADA","PRIMER CAS","SÍ",,,,"BARCELONA","BARCELONA","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)","A UNA ESTACIÓ DE TREN, METRO, FGC, AEROPORT O TERMINAL-ESTACIÓ D'AUTOBUSOS (VESTÍBULS, ANDANES, ESCALES,...)","PLAÇA DE SANTS",,,"PLAÇA DE SANTS","4","NO, I NO SAP QUI HO VA FER",,"NO, NO HO VA DENUNCIAR","NO","NO","SÍ","NO","SÍ","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","LES CORTS","DONA","DE 16 A 29 ANYS","ESPANYOLA","MITJÀ","TRES","SEGURETAT PERSONAL","SÍ","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)",0.468164929703973
203345,"INTENT/S D'ESTREBADA","PRIMER CAS","SÍ",,,,"BARCELONA","BARCELONA","EIXAMPLE","LA DRETA DE L'EIXAMPLE","LA DRETA DE L'EIXAMPLE","A UN CARRER TRANSITAT",,,,,"3","NO, I NO SAP QUI HO VA FER",,"NO, NO HO VA DENUNCIAR","NO","NO","SÍ","NO","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","LES CORTS","DONA","DE 16 A 29 ANYS","ESPANYOLA","MITJÀ","TRES","SEGURETAT PERSONAL","NO","ALTRES DISTRICTES",0.468164929703973
203347,"INTENT/S D'ESTREBADA","PRIMER CAS","SÍ",,,,"BARCELONA","BARCELONA","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)","DURANT EL TRAJECTE, DINS UN VAGÓ DE METRO, DE FGC, DE TRAMVIA, DE TREN O D'AUTOBÚS",,"METRO","METRO - LÍNIA 4 (GROGA)","L4","1","NO, I NO SAP QUI HO VA FER",,"NO HO SAP / NO HO RECORDA",,,,,,,,,,,,,,,,,,,,,,,"CIUTAT VELLA","HOME","DE 30 A 44 ANYS","RESTA PAÏSOS","MITJÀ","NO CONTESTA","SEGURETAT PERSONAL","NO","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)",0.566765184413571
203347,"ROBATORI/S DE LA BOSSA/CARTERA/ALTRES OBJECTES SENSE AMENACES O VIOLÈNCIA","PRIMER CAS","NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIUTAT VELLA","HOME","DE 30 A 44 ANYS","RESTA PAÏSOS","MITJÀ","NO CONTESTA","SEGURETAT PERSONAL","SÍ",,0.566765184413571
203347,"INTENT/S DE ROBATORI DE LA BOSSA/CARTERA/ALTRES OBJECTES SENSE AMENACES O VIOLÈNCIA","PRIMER CAS","NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIUTAT VELLA","HOME","DE 30 A 44 ANYS","RESTA PAÏSOS","MITJÀ","NO CONTESTA","SEGURETAT PERSONAL","NO",,0.566765184413571
203347,"INTENT/S DE ROBATORI D'ALTRES DISPOSITIUS ELECTRÒNICS","PRIMER CAS","NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIUTAT VELLA","HOME","DE 30 A 44 ANYS","RESTA PAÏSOS","MITJÀ","NO CONTESTA","SEGURETAT PERSONAL","NO",,0.566765184413571
203348,"ROBATORI/S DE LA BOSSA/CARTERA/ALTRES OBJECTES SENSE AMENACES O VIOLÈNCIA","PRIMER CAS","SÍ",,,,"BARCELONA","BARCELONA","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)","DURANT EL TRAJECTE, DINS UN VAGÓ DE METRO, DE FGC, DE TRAMVIA, DE TREN O D'AUTOBÚS",,"METRO","METRO - LÍNIA 1 (VERMELLA)","L1","6","NO, PERÒ SAP QUI HO VA FER","NO EL/LA CONEIXIA","SÍ, HO VA DENUNCIAR I VA FIRMAR UN DOCUMENT",,,,,,,,,,,,,,,,,,,,,,,"NOU BARRIS","HOME","DE 30 A 44 ANYS","ALTRES UNIÓ EUROPEA","MITJÀ","TRES","SEGURETAT PERSONAL","SÍ","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)",1.08091790471787
203350,"INTENT/S DE ROBATORI DEL VEHICLE SENCER O PARTS DEL VEHICLE","PRIMER CAS","SÍ","BICICLETA","AL CARRER",,"BARCELONA","BARCELONA","CIUTAT VELLA","LA BARCELONETA","LA BARCELONETA",,,,,,"5","NO, I NO SAP QUI HO VA FER",,"NO, NO HO VA DENUNCIAR","SÍ","NO","SÍ","SÍ","SÍ","NO","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","CIUTAT VELLA","DONA","DE 30 A 44 ANYS","ESPANYOLA","MITJÀ","DUES","VEHICLE","NO","MATEIX DISTRICTE",0.427382309857036
203355,"INTENT/S DE ROBATORI AL SEU DOMICILI","PRIMER CAS","SÍ",,,"SÍ","BARCELONA","BARCELONA","CIUTAT VELLA","EL RAVAL","EL RAVAL",,,,,,"7","NO, I NO SAP QUI HO VA FER",,"SÍ, HO VA DENUNCIAR I VA FIRMAR UN DOCUMENT",,,,,,,,,,,,,,,,,,,,,,,"CIUTAT VELLA","DONA","DE 16 A 29 ANYS","RESTA PAÏSOS","MITJÀ","DUES","DOMICILI","NO","MATEIX DISTRICTE",0.734224052744364
203355,"INTENT/S DE ROBATORI AL SEU DOMICILI","SEGON CAS","NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIUTAT VELLA","DONA","DE 16 A 29 ANYS","RESTA PAÏSOS","MITJÀ","DUES","DOMICILI","NO",,0.734224052744364
203355,"ROBATORI/S DE LA BOSSA/CARTERA/ALTRES OBJECTES SENSE AMENACES O VIOLÈNCIA","PRIMER CAS","SÍ",,,,"BARCELONA","BARCELONA","SANTS - MONTJUÏC","HOSTAFRANCS","HOSTAFRANCS","A LA FEINA",,,,,"8","NO, I NO SAP QUI HO VA FER",,"NO, NO HO VA DENUNCIAR","SÍ","SÍ","SÍ","NO","NO","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","CIUTAT VELLA","DONA","DE 16 A 29 ANYS","RESTA PAÏSOS","MITJÀ","DUES","SEGURETAT PERSONAL","SÍ","ALTRES DISTRICTES",0.734224052744364
203358,"ROBATORI/S D’ACCESSORIS O PARTS DEL VEHICLE","PRIMER CAS","SÍ","BICICLETA","EN UN ALTRE LLOC",,"BARCELONA","BARCELONA","SANT MARTÍ","LA VILA OLÍMPICA DEL POBLENOU","LA VILA OLÍMPICA DEL POBLENOU",,,,,,"9","NO, I NO SAP QUI HO VA FER",,"NO, NO HO VA DENUNCIAR","NO","NO","SÍ","SÍ","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SANT MARTÍ","HOME","DE 16 A 29 ANYS","ESPANYOLA","ALT","TRES","VEHICLE","SÍ","MATEIX DISTRICTE",1.61238891826295
203358,"ROBATORI/S DEL VEHICLE SENCER","PRIMER CAS","SÍ","BICICLETA","EN UN ALTRE LLOC",,"BARCELONA","BARCELONA","SANT MARTÍ","LA VILA OLÍMPICA DEL POBLENOU","LA VILA OLÍMPICA DEL POBLENOU",,,,,,"10 = LI VA AFECTAR MOLTÍSSIM","NO, I NO SAP QUI HO VA FER",,"NO, NO HO VA DENUNCIAR","NO","NO","SÍ","SÍ","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SANT MARTÍ","HOME","DE 16 A 29 ANYS","ESPANYOLA","ALT","TRES","VEHICLE","SÍ","MATEIX DISTRICTE",1.61238891826295
203358,"INTENT/S DE ROBATORI DEL VEHICLE SENCER O PARTS DEL VEHICLE","PRIMER CAS","SÍ","BICICLETA","EN UN ALTRE LLOC",,"BARCELONA","BARCELONA","SANT MARTÍ","LA VILA OLÍMPICA DEL POBLENOU","LA VILA OLÍMPICA DEL POBLENOU",,,,,,"10 = LI VA AFECTAR MOLTÍSSIM","NO, I NO SAP QUI HO VA FER",,"NO, NO HO VA DENUNCIAR","NO","NO","SÍ","SÍ","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SANT MARTÍ","HOME","DE 16 A 29 ANYS","ESPANYOLA","ALT","TRES","VEHICLE","NO","MATEIX DISTRICTE",1.61238891826295
203358,"INTENT/S DE ROBATORI DE LA BOSSA/CARTERA/ALTRES OBJECTES SENSE AMENACES O VIOLÈNCIA","PRIMER CAS","SÍ",,,,"BARCELONA","BARCELONA","CIUTAT VELLA","LA BARCELONETA","LA BARCELONETA","A UN CARRER AMB POCA GENT",,,,,"7","SÍ","NO EL/LA CONEIXIA","NO, NO HO VA DENUNCIAR","NO","NO","SÍ","SÍ","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SANT MARTÍ","HOME","DE 16 A 29 ANYS","ESPANYOLA","ALT","TRES","SEGURETAT PERSONAL","NO","ALTRES DISTRICTES",1.61238891826295
203358,"INTENT/S DE ROBATORI DEL TELÈFON MÒBIL","PRIMER CAS","SÍ",,,,"BARCELONA","BARCELONA","EIXAMPLE","L'ANTIGA ESQUERRA DE L'EIXAMPLE","L'ANTIGA ESQUERRA DE L'EIXAMPLE","A UNA DISCOTECA O BAR MUSICAL",,,,,"10 = LI VA AFECTAR MOLTÍSSIM","SÍ","NO EL/LA CONEIXIA","NO, NO HO VA DENUNCIAR","NO","NO","SÍ","SÍ","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SANT MARTÍ","HOME","DE 16 A 29 ANYS","ESPANYOLA","ALT","TRES","SEGURETAT PERSONAL","NO","ALTRES DISTRICTES",1.61238891826295
203358,"CÀRRECS INDEGUTS A LA TARGETA BANCÀRIA O EXTRACCIÓ DE COMPTES BANCARIS","PRIMER CAS","SÍ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SANT MARTÍ","HOME","DE 16 A 29 ANYS","ESPANYOLA","ALT","TRES","SEGURETAT PERSONAL","SÍ",,1.61238891826295
203362,"INTENT/S DE ROBATORI DEL TELÈFON MÒBIL","PRIMER CAS","SÍ",,,,"BARCELONA","BARCELONA","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)","A UNA ESTACIÓ DE TREN, METRO, FGC, AEROPORT O TERMINAL-ESTACIÓ D'AUTOBUSOS (VESTÍBULS, ANDANES, ESCALES,...)","L3 - POBLE SEC",,,"L3 - POBLE SEC","0 = NO LI VA AFECTAR GENS","SÍ","NO EL/LA CONEIXIA","NO, NO HO VA DENUNCIAR","NO","NO","NO","NO","NO","NO","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SANTS-MONTJUÏC","DONA","DE 30 A 44 ANYS","RESTA PAÏSOS","MITJÀ","NO CONTESTA","SEGURETAT PERSONAL","NO","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)",0.842971661718118
203365,"INTENT/S DE ROBATORI AL SEU DOMICILI","PRIMER CAS","NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIUTAT VELLA","HOME","DE 16 A 29 ANYS","RESTA PAÏSOS","MITJÀ","TRES","DOMICILI","NO",,0.574383745892837
203365,"ROBATORI/S DE LA BOSSA/CARTERA/ALTRES OBJECTES SENSE AMENACES O VIOLÈNCIA","PRIMER CAS","SÍ",,,,"BARCELONA","BARCELONA","SANT MARTÍ","LA VILA OLÍMPICA DEL POBLENOU","LA VILA OLÍMPICA DEL POBLENOU","A UNA PLATJA",,,,,"5","NO, I NO SAP QUI HO VA FER",,"NO, NO HO VA DENUNCIAR","SÍ","SÍ","SÍ","SÍ","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","CIUTAT VELLA","HOME","DE 16 A 29 ANYS","RESTA PAÏSOS","MITJÀ","TRES","SEGURETAT PERSONAL","SÍ","ALTRES DISTRICTES",0.574383745892837
203365,"ROBATORI/S DE LA BOSSA/CARTERA/ALTRES OBJECTES SENSE AMENACES O VIOLÈNCIA","SEGON CAS","NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIUTAT VELLA","HOME","DE 16 A 29 ANYS","RESTA PAÏSOS","MITJÀ","TRES","SEGURETAT PERSONAL","SÍ",,0.574383745892837
203365,"ROBATORI/S DEL TELÈFON MÒBIL","PRIMER CAS","SÍ",,,,"BARCELONA","BARCELONA","SANT MARTÍ","LA VILA OLÍMPICA DEL POBLENOU","LA VILA OLÍMPICA DEL POBLENOU","NO HO SAP / NO HO RECORDA",,,,,"9","SÍ","NO EL/LA CONEIXIA","SÍ, HO VA DENUNCIAR I VA FIRMAR UN DOCUMENT",,,,,,,,,,,,,,,,,,,,,,,"CIUTAT VELLA","HOME","DE 16 A 29 ANYS","RESTA PAÏSOS","MITJÀ","TRES","SEGURETAT PERSONAL","SÍ","ALTRES DISTRICTES",0.574383745892837
203365,"ROBATORI/S D'ALTRES DISPOSITIUS ELECTRÒNICS","PRIMER CAS","NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIUTAT VELLA","HOME","DE 16 A 29 ANYS","RESTA PAÏSOS","MITJÀ","TRES","SEGURETAT PERSONAL","SÍ",,0.574383745892837
203365,"CÀRRECS INDEGUTS A LA TARGETA BANCÀRIA O EXTRACCIÓ DE COMPTES BANCARIS","PRIMER CAS","NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIUTAT VELLA","HOME","DE 16 A 29 ANYS","RESTA PAÏSOS","MITJÀ","TRES","SEGURETAT PERSONAL","SÍ",,0.574383745892837
203366,"ROBATORI/S DE LA BOSSA/CARTERA/ALTRES OBJECTES SENSE AMENACES O VIOLÈNCIA","PRIMER CAS","SÍ",,,,"BARCELONA","BARCELONA","CIUTAT VELLA","EL RAVAL","EL RAVAL","A UN CARRER TRANSITAT",,,,,"3","NO, I NO SAP QUI HO VA FER",,"NO, NO HO VA DENUNCIAR","SÍ","NO","SÍ","SÍ","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","CIUTAT VELLA","DONA","DE 30 A 44 ANYS","RESTA PAÏSOS","ALT","DUES","SEGURETAT PERSONAL","SÍ","MATEIX DISTRICTE",0.533888821647057
203366,"INTENT/S DE ROBATORI DE LA BOSSA/CARTERA/ALTRES OBJECTES SENSE AMENACES O VIOLÈNCIA","PRIMER CAS","SÍ",,,,"BARCELONA","BARCELONA","CIUTAT VELLA","EL BARRI GÒTIC","EL BARRI GÒTIC","A UN CARRER TRANSITAT",,,,,"3","SÍ","NO EL/LA CONEIXIA","NO, NO HO VA DENUNCIAR","SÍ","NO","SÍ","SÍ","SÍ","NO","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","CIUTAT VELLA","DONA","DE 30 A 44 ANYS","RESTA PAÏSOS","ALT","DUES","SEGURETAT PERSONAL","NO","MATEIX DISTRICTE",0.533888821647057
203366,"INTENT/S DE ROBATORI DE LA BOSSA/CARTERA/ALTRES OBJECTES SENSE AMENACES O VIOLÈNCIA","SEGON CAS","SÍ",,,,"BARCELONA","BARCELONA","CIUTAT VELLA","SANT PERE, SANTA CATERINA I LA RIBERA","SANT PERE, SANTA CATERINA I LA RIBERA","A UN PARC PÚBLIC",,,,,"3","SÍ","NO EL/LA CONEIXIA","NO, NO HO VA DENUNCIAR","SÍ","NO","SÍ","SÍ","SÍ","NO","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","CIUTAT VELLA","DONA","DE 30 A 44 ANYS","RESTA PAÏSOS","ALT","DUES","SEGURETAT PERSONAL","NO","MATEIX DISTRICTE",0.533888821647057
203366,"ROBATORI/S DEL TELÈFON MÒBIL","PRIMER CAS","SÍ",,,,"BARCELONA","BARCELONA","CIUTAT VELLA","EL RAVAL","EL RAVAL","A UN CARRER TRANSITAT",,,,,"3","NO, I NO SAP QUI HO VA FER",,"NO, NO HO VA DENUNCIAR","SÍ","NO","SÍ","SÍ","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","CIUTAT VELLA","DONA","DE 30 A 44 ANYS","RESTA PAÏSOS","ALT","DUES","SEGURETAT PERSONAL","SÍ","MATEIX DISTRICTE",0.533888821647057
203366,"INTENT/S DE ROBATORI DEL TELÈFON MÒBIL","PRIMER CAS","SÍ",,,,"BARCELONA","BARCELONA","SANTS - MONTJUÏC","EL POBLE SEC","EL POBLE SEC","A UN CARRER TRANSITAT",,,,,"3","SÍ","NO EL/LA CONEIXIA","NO, NO HO VA DENUNCIAR","SÍ","NO","SÍ","SÍ","SÍ","NO","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","CIUTAT VELLA","DONA","DE 30 A 44 ANYS","RESTA PAÏSOS","ALT","DUES","SEGURETAT PERSONAL","NO","ALTRES DISTRICTES",0.533888821647057
203366,"INTENT/S DE ROBATORI DEL TELÈFON MÒBIL","SEGON CAS","SÍ",,,,"BARCELONA","BARCELONA","NO UBICABLE","NO UBICABLE","NO UBICABLE","A UN CARRER TRANSITAT",,,,,"3","SÍ","NO EL/LA CONEIXIA","NO, NO HO VA DENUNCIAR","SÍ","NO","SÍ","SÍ","SÍ","NO","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","CIUTAT VELLA","DONA","DE 30 A 44 ANYS","RESTA PAÏSOS","ALT","DUES","SEGURETAT PERSONAL","NO","NO UBICABLE",0.533888821647057
203367,"INTENT/S DE ROBATORI AL SEU DOMICILI","PRIMER CAS","SÍ",,,"SÍ","BARCELONA","BARCELONA","SANT ANDREU","LA SAGRERA","LA SAGRERA",,,,,,"5","NO, I NO SAP QUI HO VA FER",,"NO, NO HO VA DENUNCIAR","NO","NO","SÍ","NO","NO","SÍ","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SANT ANDREU","DONA","DE 45 A 64 ANYS","ESPANYOLA","MITJÀ","DUES","DOMICILI","NO","MATEIX DISTRICTE",1.0025900009401
203367,"INTENT/S D'ESTREBADA","PRIMER CAS","SÍ",,,,"BARCELONA","BARCELONA","EIXAMPLE","LA DRETA DE L'EIXAMPLE","LA DRETA DE L'EIXAMPLE","A UN CARRER TRANSITAT",,,,,"7","SÍ","NO EL/LA CONEIXIA","NO, NO HO VA DENUNCIAR","SÍ","NO","NO","NO","NO","NO","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SANT ANDREU","DONA","DE 45 A 64 ANYS","ESPANYOLA","MITJÀ","DUES","SEGURETAT PERSONAL","NO","ALTRES DISTRICTES",1.0025900009401
203367,"INTENT/S DE ROBATORI DE LA BOSSA/CARTERA/ALTRES OBJECTES SENSE AMENACES O VIOLÈNCIA","PRIMER CAS","SÍ",,,,"BARCELONA","BARCELONA","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)","DURANT EL TRAJECTE, DINS UN VAGÓ DE METRO, DE FGC, DE TRAMVIA, DE TREN O D'AUTOBÚS",,"METRO","METRO - LÍNIA 5 (BLAVA)","L5","8","SÍ","NO EL/LA CONEIXIA","NO, NO HO VA DENUNCIAR","NO","NO","NO","NO","NO","NO","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SANT ANDREU","DONA","DE 45 A 64 ANYS","ESPANYOLA","MITJÀ","DUES","SEGURETAT PERSONAL","NO","TRANSPORT PÚBLIC (DINS VAGÓ O AUTOBÚS, ESTACIÓ METRO/FCG)",1.0025900009401
203368,"INTENT/S D'ESTREBADA","PRIMER CAS","SÍ",,,,"BARCELONA","BARCELONA","CIUTAT VELLA","(DIST) CIUTAT VELLA","(DIST) CIUTAT VELLA","A UN CARRER TRANSITAT",,,,,"1","NO CONTESTA",,"NO, NO HO VA DENUNCIAR","SÍ","NO","SÍ","SÍ","SÍ","NO","SÍ","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NOU BARRIS","HOME","DE 16 A 29 ANYS","ESPANYOLA","BAIX","QUATRE O MÉS","SEGURETAT PERSONAL","NO","ALTRES DISTRICTES",0.728540441715134
203368,"INTENT/S D'ESTREBADA","SEGON CAS","NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NOU BARRIS","HOME","DE 16 A 29 ANYS","ESPANYOLA","BAIX","QUATRE O MÉS","SEGURETAT PERSONAL","NO",,0.728540441715134
